REGIAO: Sudeste;
UF: SP;
ESTACAO: A701;
NOME: SAO PAULO - IAG;
CODIGO (WMO): A701;
LATITUDE: -23.651;
LONGITUDE: -46.623;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2022/03/13;0600;0,4;19,6;21,8;17,5;74,4;78,7;70,3;3,5;941,7;
2022/03/13;0900;1,0;25,4;27,6;23,6;74,1;79,6;68,6;0,6;935,6;
2022/03/13;1200;0,2;19,1;21,5;17,2;54,5;58,1;50,8;4,2;940,2;
2022/03/13;1500;0,1;20,9;22,4;18,5;75,2;79,5;68,8;0,2;943,7;
2022/03/13;1800;0,1;20,9;23,1;19,6;64,4;70,2;61,0;1,2;944,6;
2022/03/13;2100;0,1;23,0;24,3;21,5;70,1;72,8;66,2;3,0;935,9;
2022/03/14;0000;0,7;24,0;25,8;21,6;57,6;61,9;52,7;0,3;940,9;
2022/03/14;0300;0,1;23,0;25,1;20,7;69,9;75,1;65,9;1,0;931,9;
2022/03/14;0600;0,5;22,7;25,2;21,2;78,1;83,6;73,7;1,0;928,4;
2022/03/14;0900;0,3;25,3;27,7;23,6;69,3;75,9;65,6;5,1;939,1;
2022/03/14;1200;1,0;22,2;25,1;20,8;61,5;64,0;57,6;0,4;936,7;
2022/03/14;1500;0,1;23,0;25,5;21,5;68,9;75,3;64,1;2,6;942,6;
2022/03/14;1800;0,3;18,6;21,4;16,3;59,4;63,3;54,6;2,4;945,3;
2022/03/14;2100;0,9;20,7;22,7;19,1;66,7;70,6;62,6;0,8;936,4;
2022/03/15;0000;0,5;27,0;28,8;24,7;68,6;74,6;64,9;0,5;942,9;
2022/03/15;0300;0,4;23,8;26,5;22,7;60,0;65,6;54,2;11,1;943,3;
2022/03/15;0600;0,4;30,1;31,6;27,9;69,4;75,0;64,0;0,3;940,4;
2022/03/15;0900;0,6;22,4;25,0;19,2;54,7;61,0;49,1;0,9;936,3;
2022/03/15;1200;0,9;22,2;24,2;20,5;63,9;67,9;59,4;0,8;935,9;
2022/03/15;1500;0,8;24,3;25,8;21,9;63,1;70,1;57,5;0,9;944,2;
2022/03/15;1800;0,8;18,2;19,7;16,4;82,1;88,1;79,3;0,2;935,1;
2022/03/15;2100;0,6;21,7;24,3;19,6;49,7;53,5;44,0;1,6;941,0;
2022/03/16;0000;0,1;21,0;23,3;18,2;71,8;75,9;67,2;1,2;936,0;
2022/03/16;0300;0,0;23,9;25,9;21,2;71,2;77,1;68,0;0,9;937,8;
2022/03/16;0600;0,4;26,6;27,6;24,7;79,1;84,9;74,5;0,7;937,4;
2022/03/16;0900;0,1;19,5;22,0;17,3;67,2;72,5;61,8;0,1;939,7;
2022/03/16;1200;0,1;22,5;23,4;20,6;64,9;69,1;60,6;0,2;940,8;
2022/03/16;1500;0,0;19,8;22,1;17,4;75,8;81,7;71,4;2,7;938,6;
2022/03/16;1800;0,4;18,5;20,2;15,7;64,1;68,3;59,6;4,3;943,5;
2022/03/16;2100;0,1;29,6;32,0;27,2;92,9;98,4;88,3;2,2;938,5;
2022/03/17;0000;0,4;16,2;17,8;13,8;74,7;79,5;68,6;4,3;939,9;
2022/03/17;0300;0,3;24,7;27,1;22,8;76,5;80,8;71,3;0,1;942,0;
2022/03/17;0600;0,0;23,8;25,3;21,7;87,7;91,9;81,7;0,1;939,5;
2022/03/17;0900;0,2;25,5;27,1;23,5;87,7;92,5;82,1;0,8;943,0;
2022/03/17;1200;0,2;18,3;20,6;16,2;61,1;64,9;56,2;1,6;941,8;
2022/03/17;1500;0,1;23,5;25,8;21,8;64,5;70,4;60,1;0,7;947,2;
2022/03/17;1800;0,0;26,2;28,1;24,3;75,2;81,4;69,6;6,5;941,4;
2022/03/17;2100;0,9;24,4;26,6;21,9;92,9;98,4;88,8;0,7;945,2;
2022/03/18;0000;0,0;23,1;24,8;21,3;51,5;56,4;45,9;1,4;941,9;
2022/03/18;0300;0,2;19,2;20,7;16,9;74,6;80,1;69,9;0,3;945,5;
2022/03/18;0600;0,3;24,2;26,6;22,6;87,1;92,0;82,0;1,9;940,3;
2022/03/18;0900;0,2;25,5;27,3;22,7;70,3;75,6;65,6;0,1;941,1;
2022/03/18;1200;0,1;22,1;23,6;20,4;53,2;57,0;48,2;3,9;939,8;
2022/03/18;1500;0,2;25,5;27,9;23,1;71,0;75,5;65,6;1,5;946,4;
2022/03/18;1800;0,2;26,6;28,6;25,2;74,8;80,9;72,4;0,5;936,2;
2022/03/18;2100;0,0;17,2;19,4;14,6;68,5;71,8;63,3;0,4;934,5;
2022/03/19;0000;0,1;19,0;21,5;16,4;67,7;73,4;63,8;4,0;933,4;
2022/03/19;0300;0,7;19,3;21,5;18,0;67,7;73,8;63,2;0,8;932,3;
2022/03/19;0600;0,3;18,1;20,7;15,7;72,8;78,4;67,7;7,4;944,4;
2022/03/19;0900;0,4;25,9;27,5;24,3;66,9;71,3;60,8;1,9;932,5;
2022/03/19;1200;0,1;20,3;23,0;17,7;67,2;73,0;63,0;0,4;946,8;
2022/03/19;1500;0,6;20,6;22,6;19,1;76,9;82,7;72,6;0,5;928,4;
2022/03/19;1800;0,8;22,0;24,0;19,8;65,9;69,6;60,2;3,6;935,6;
2022/03/19;2100;0,1;18,4;20,7;17,0;63,5;70,1;56,9;0,0;946,0;
2022/03/20;0000;0,3;24,3;26,9;21,3;78,8;84,1;72,9;0,1;941,0;
2022/03/20;0300;0,3;21,6;23,4;19,0;62,4;67,5;58,7;2,1;930,0;
2022/03/20;0600;0,6;20,5;22,5;18,6;67,7;72,2;62,2;0,4;948,3;
2022/03/20;0900;0,2;23,2;25,3;21,5;69,9;73,2;63,4;0,7;935,2;
2022/03/20;1200;0,8;23,1;25,8;21,0;77,4;83,3;71,6;3,5;934,3;
2022/03/20;1500;0,3;23,5;24,8;20,5;75,6;80,0;70,2;0,7;934,9;
2022/03/20;1800;0,7;19,1;21,0;17,0;68,5;72,5;63,4;1,7;952,2;
2022/03/20;2100;1,3;16,1;17,7;14,0;78,1;83,4;72,0;3,8;932,6;
2022/03/21;0000;0,6;21,0;23,7;19,4;46,8;51,0;41,4;0,0;939,6;
2022/03/21;0300;0,2;18,1;19,7;16,8;60,3;64,4;55,2;3,3;928,1;
2022/03/21;0600;0,2;18,7;20,2;17,0;70,0;75,2;65,2;0,1;929,6;
2022/03/21;0900;0,9;18,4;20,1;17,1;68,3;72,0;61,6;0,4;932,7;
2022/03/21;1200;0,1;26,5;27,5;23,5;74,7;80,5;71,1;0,3;939,5;
2022/03/21;1500;0,2;25,8;28,1;23,9;78,0;84,2;73,6;2,1;937,0;
2022/03/21;1800;0,1;20,1;22,0;17,6;75,7;80,6;70,1;5,2;938,5;
2022/03/21;2100;0,2;22,4;24,2;20,4;69,6;73,1;65,1;2,5;938,7;
2022/03/22;0000;0,0;22,8;25,9;21,6;57,7;61,9;53,0;0,7;933,8;
2022/03/22;0300;0,2;24,9;26,7;22,3;61,9;68,9;58,6;0,2;939,9;
2022/03/22;0600;0,0;19,1;20,0;17,5;82,8;86,8;77,3;1,4;950,2;
2022/03/22;0900;0,6;21,1;23,2;19,1;82,6;86,1;75,4;2,7;947,6;
2022/03/22;1200;0,0;21,3;23,4;19,1;62,7;69,2;57,5;1,7;945,8;
2022/03/22;1500;0,4;21,9;23,6;20,4;68,7;72,5;63,4;0,2;943,9;
2022/03/22;1800;0,4;25,7;27,6;23,8;70,0;74,6;65,4;0,3;939,6;
2022/03/22;2100;0,0;23,8;26,3;22,3;63,3;69,0;58,6;1,5;940,4;
2022/03/23;0000;0,2;23,5;25,6;22,0;68,7;73,6;63,0;3,9;931,6;
2022/03/23;0300;0,0;24,2;27,3;21,8;67,8;73,2;62,0;0,4;940,6;
2022/03/23;0600;0,0;25,9;27,3;24,1;73,7;79,4;69,2;0,6;936,3;
2022/03/23;0900;0,4;23,6;25,6;21,0;61,3;66,1;55,6;0,8;941,7;
2022/03/23;1200;0,1;22,3;25,3;20,4;79,3;83,9;74,5;1,7;929,9;
2022/03/23;1500;0,4;20,0;21,4;19,1;75,9;80,1;71,2;4,6;940,7;
2022/03/23;1800;0,3;22,6;24,8;20,8;64,3;67,0;58,7;1,2;943,7;
2022/03/23;2100;0,0;24,9;27,3;22,6;73,8;79,4;68,6;2,7;936,9;
2022/03/24;0000;0,0;18,5;20,7;15,9;69,0;74,2;65,3;3,1;937,7;
2022/03/24;0300;0,7;18,3;19,7;16,3;69,5;75,3;63,7;4,9;935,6;
2022/03/24;0600;0,3;16,2;17,7;14,6;74,4;80,0;69,4;1,5;939,4;
2022/03/24;0900;0,2;21,3;22,9;19,1;79,1;83,6;74,5;0,3;937,4;
2022/03/24;1200;0,6;22,5;24,5;19,6;73,2;77,1;67,6;0,3;938,3;
2022/03/24;1500;0,0;21,0;22,9;19,1;72,2;79,3;67,6;2,4;940,4;
2022/03/24;1800;0,2;20,8;23,3;19,1;62,9;69,7;59,1;4,5;933,9;
2022/03/24;2100;0,5;20,9;22,8;19,7;73,4;78,7;68,7;1,6;942,4;
2022/03/25;0000;0,4;18,8;20,7;16,3;74,3;77,0;71,0;1,4;937,8;
2022/03/25;0300;0,9;23,9;25,9;21,6;78,6;84,5;72,7;0,9;936,9;
2022/03/25;0600;0,2;23,4;25,7;22,3;79,6;82,9;75,4;9,1;947,1;
2022/03/25;0900;0,2;18,5;20,3;17,5;71,1;75,9;67,3;4,1;946,5;
2022/03/25;1200;0,0;25,4;27,4;23,0;76,9;80,8;71,5;1,7;933,6;
2022/03/25;1500;0,0;23,5;25,4;22,2;74,6;80,5;70,8;4,7;940,0;
2022/03/25;1800;0,1;26,6;28,1;23,7;67,4;72,3;63,8;0,6;944,4;
2022/03/25;2100;0,0;29,0;32,3;27,1;67,1;71,1;61,0;0,7;936,4;
2022/03/26;0000;0,6;21,3;23,5;19,1;65,1;70,0;60,7;6,2;935,8;
2022/03/26;0300;0,5;18,9;20,2;16,7;68,1;72,0;64,3;0,8;933,8;
2022/03/26;0600;0,4;20,0;22,3;17,2;71,3;75,5;66,4;1,4;931,3;
2022/03/26;0900;0,3;25,3;26,4;22,9;66,7;73,5;61,0;1,1;942,9;
2022/03/26;1200;0,7;30,4;33,4;28,9;68,5;72,3;64,1;2,1;942,7;
2022/03/26;1500;0,3;16,8;18,8;14,5;77,6;83,0;72,1;1,4;938,8;
2022/03/26;1800;0,2;25,6;27,8;23,2;70,6;75,7;64,6;0,1;933,1;
2022/03/26;2100;0,1;24,3;26,8;22,0;68,1;73,1;63,0;2,0;945,5;
2022/03/27;0000;0,0;19,4;21,6;18,1;77,3;82,0;71,6;2,2;934,6;
2022/03/27;0300;0,2;20,4;22,3;18,5;75,8;80,2;70,8;5,0;947,5;
2022/03/27;0600;0,1;17,6;18,9;15,3;75,9;79,0;70,2;0,3;944,4;
2022/03/27;0900;0,1;24,2;26,2;21,9;67,1;71,3;60,8;0,4;946,6;
2022/03/27;1200;0,0;24,7;26,4;22,3;61,8;66,5;55,8;0,3;935,2;
2022/03/27;1500;0,5;20,2;22,4;19,1;70,6;76,8;64,7;1,4;939,8;
2022/03/27;1800;0,6;26,1;28,1;24,4;76,9;83,0;70,5;4,1;942,9;
2022/03/27;2100;0,0;20,9;22,1;17,9;82,8;87,0;77,6;1,7;938,9;
2022/03/28;0000;0,4;24,1;25,5;22,3;77,0;80,0;71,7;1,1;941,6;
2022/03/28;0300;0,1;19,6;22,3;17,6;71,1;77,0;66,7;0,1;947,2;
2022/03/28;0600;1,3;23,7;25,4;21,9;59,9;65,2;55,1;2,8;941,6;
2022/03/28;0900;0,2;16,9;18,6;15,4;73,9;78,3;68,4;2,8;937,3;
2022/03/28;1200;0,2;24,7;26,6;22,2;63,8;68,8;59,3;2,0;950,4;
2022/03/28;1500;0,0;17,9;20,3;16,2;72,0;76,8;67,8;2,9;940,4;
2022/03/28;1800;0,3;20,7;23,0;19,2;73,8;79,7;68,9;1,0;942,3;
2022/03/28;2100;0,3;19,8;22,0;18,6;79,4;86,5;73,6;1,0;935,0;
2022/03/29;0000;0,4;21,6;23,4;19,0;65,3;71,1;60,3;1,5;937,6;
2022/03/29;0300;0,2;20,3;22,2;18,9;77,5;83,3;72,5;1,2;935,4;
2022/03/29;0600;0,1;21,3;22,4;18,1;73,3;78,8;68,4;4,5;939,2;
2022/03/29;0900;0,1;26,2;28,7;24,2;86,2;91,1;81,7;1,8;940,6;
2022/03/29;1200;0,2;23,5;26,6;21,0;75,3;80,8;71,3;0,3;937,9;
2022/03/29;1500;0,1;17,7;19,5;15,5;74,6;78,8;69,6;0,6;942,1;
2022/03/29;1800;0,1;22,0;23,5;20,2;90,0;93,5;83,6;1,8;943,4;
2022/03/29;2100;0,2;22,1;24,7;19,8;71,6;76,3;65,4;1,1;938,0;
2022/03/30;0000;0,3;18,3;20,7;16,5;63,8;68,4;58,0;5,5;937,0;
2022/03/30;0300;0,3;20,8;22,7;19,2;69,1;73,2;63,7;3,8;942,4;
2022/03/30;0600;0,5;22,7;24,3;20,7;61,8;65,1;57,1;0,5;935,2;
2022/03/30;0900;0,2;30,4;32,2;28,4;65,5;71,3;60,7;0,7;935,1;
2022/03/30;1200;0,2;23,9;26,1;22,0;67,4;73,2;62,5;4,0;939,3;
2022/03/30;1500;0,3;23,1;25,8;20,5;69,6;74,2;65,8;1,1;943,5;
2022/03/30;1800;0,1;24,5;26,1;21,9;74,4;79,9;69,7;1,8;940,3;
2022/03/30;2100;0,3;20,0;21,9;18,3;64,9;71,2;61,3;0,9;942,0;
2022/03/31;0000;0,1;23,3;24,6;21,1;64,4;69,6;60,7;1,7;936,0;
2022/03/31;0300;0,1;18,8;21,0;17,0;68,5;72,9;64,9;1,1;938,9;
2022/03/31;0600;0,2;23,9;25,3;21,2;81,3;87,2;77,4;1,5;935,6;
2022/03/31;0900;0,2;24,5;26,9;22,9;63,7;68,5;58,8;2,5;937,7;
2022/03/31;1200;0,5;26,4;28,6;23,9;58,0;64,0;52,0;0,6;932,6;
2022/03/31;1500;0,0;20,6;23,2;18,7;67,9;74,3;64,9;1,3;939,1;
2022/03/31;1800;0,1;26,1;27,6;24,5;50,2;56,3;45,5;0,2;946,0;
2022/03/31;2100;0,0;26,8;27,9;25,0;60,9;65,7;56,0;3,1;931,4;
2022/04/01;0000;0,1;24,3;26,3;23,2;74,9;78,6;71,1;0,3;931,2;
2022/04/01;0300;0,4;21,6;23,6;19,7;56,5;61,6;50,9;0,6;933,3;
2022/04/01;0600;0,1;26,7;28,6;24,9;71,6;78,0;67,5;0,4;932,9;
2022/04/01;0900;0,5;24,6;26,7;23,6;69,9;76,6;64,6;0,8;948,0;
2022/04/01;1200;0,2;25,9;27,9;24,1;78,8;84,3;72,8;7,0;939,6;
2022/04/01;1500;0,0;20,9;23,1;19,0;72,0;76,2;67,9;0,1;942,9;
2022/04/01;1800;0,0;23,2;25,0;20,5;63,4;68,8;57,9;0,5;940,3;
2022/04/01;2100;0,2;25,8;28,6;24,4;51,8;56,3;47,8;1,5;937,8;
2022/04/02;0000;0,1;19,2;21,3;17,1;72,8;76,4;66,6;3,7;946,2;
2022/04/02;0300;0,6;17,7;18,9;15,6;73,4;78,2;67,3;0,1;936,7;
2022/04/02;0600;0,4;25,6;28,0;22,7;55,8;60,3;51,7;1,8;938,1;
2022/04/02;0900;0,2;23,8;26,5;21,6;75,6;78,6;69,0;1,7;938,5;
2022/04/02;1200;0,5;23,4;25,8;22,7;84,2;89,9;80,7;3,6;939,3;
2022/04/02;1500;0,0;20,2;22,2;17,8;76,6;81,6;71,4;0,2;939,4;
2022/04/02;1800;0,8;19,1;21,1;17,5;62,0;64,6;57,4;4,3;943,9;
2022/04/02;2100;0,5;25,7;27,9;24,3;68,8;72,6;61,9;0,8;938,1;
2022/04/03;0000;0,1;21,9;24,4;20,5;70,7;76,2;68,3;0,4;940,3;
2022/04/03;0300;1,0;21,1;23,2;19,2;79,2;86,3;75,7;6,8;940,1;
2022/04/03;0600;0,2;25,3;26,9;23,2;67,0;71,0;63,0;1,0;941,2;
2022/04/03;0900;0,1;19,1;21,0;17,8;74,3;78,9;68,5;0,4;938,4;
2022/04/03;1200;0,8;26,5;29,5;25,3;77,2;81,1;73,0;2,3;936,4;
2022/04/03;1500;0,3;23,8;26,4;21,4;62,3;66,9;56,4;0,4;947,8;
2022/04/03;1800;0,1;24,2;25,5;21,7;86,9;92,6;81,3;0,3;936,8;
2022/04/03;2100;0,1;19,3;21,2;17,1;63,1;67,8;57,8;5,4;929,4;
2022/04/04;0000;0,1;24,8;26,9;22,7;79,3;85,2;73,7;0,0;941,4;
2022/04/04;0300;0,2;22,0;23,7;20,5;73,1;78,5;68,0;1,1;933,3;
2022/04/04;0600;0,2;16,5;18,7;13,5;72,6;77,2;68,6;0,1;945,4;
2022/04/04;0900;0,1;22,4;24,3;20,1;81,8;87,1;76,6;1,0;931,7;
2022/04/04;1200;0,7;21,4;23,0;19,6;63,2;67,4;60,1;2,0;940,3;
2022/04/04;1500;0,1;23,1;25,3;20,9;76,8;83,0;70,2;1,9;930,4;
2022/04/04;1800;1,2;26,2;28,2;24,1;70,9;76,1;64,3;0,4;946,2;
2022/04/04;2100;0,9;26,8;28,7;25,9;76,0;79,9;71,4;1,4;939,7;
2022/04/05;0000;0,7;19,2;21,5;17,3;90,8;94,2;85,7;0,5;943,1;
2022/04/05;0300;0,7;20,8;22,5;18,1;76,7;80,9;73,2;2,6;942,9;
2022/04/05;0600;0,1;21,6;24,0;18,8;82,2;86,4;74,7;1,9;942,2;
2022/04/05;0900;0,1;22,7;24,6;20,8;75,6;81,3;71,2;0,1;937,3;
2022/04/05;1200;1,0;24,7;27,3;22,8;78,8;84,2;73,7;0,1;949,3;
2022/04/05;1500;0,1;23,0;24,9;20,6;60,2;65,0;54,9;1,6;943,6;
2022/04/05;1800;0,1;19,3;21,1;17,2;59,6;66,0;54,3;4,9;932,8;
2022/04/05;2100;0,6;22,3;24,7;20,4;78,6;83,5;72,9;2,2;939,4;
2022/04/06;0000;0,8;18,8;21,1;16,3;87,5;92,6;84,6;0,0;931,1;
2022/04/06;0300;0,7;19,3;21,9;16,2;66,7;71,8;64,3;17,2;943,3;
2022/04/06;0600;0,6;22,4;24,3;20,9;67,2;70,9;63,1;4,0;933,6;
2022/04/06;0900;0,4;18,9;20,3;16,6;60,8;65,7;56,9;0,7;934,7;
2022/04/06;1200;0,0;21,5;23,1;20,0;59,2;63,5;55,6;0,7;936,1;
2022/04/06;1500;0,9;25,7;27,6;23,8;80,3;83,9;75,8;1,6;932,3;
2022/04/06;1800;0,2;14,7;17,1;12,5;70,3;74,1;64,5;2,6;938,4;
2022/04/06;2100;0,1;22,1;23,9;20,2;78,2;83,1;72,9;2,3;950,2;
2022/04/07;0000;0,4;27,2;29,9;24,5;65,0;70,2;60,4;1,5;940,7;
2022/04/07;0300;0,3;16,8;18,6;15,1;84,3;88,5;79,7;2,3;938,1;
2022/04/07;0600;0,3;23,7;25,8;21,6;70,6;77,7;66,9;0,0;926,2;
2022/04/07;0900;0,1;23,3;26,0;21,2;54,2;59,9;50,3;1,0;933,6;
2022/04/07;1200;0,4;22,6;24,3;21,3;89,0;93,5;83,9;10,2;947,8;
2022/04/07;1500;0,2;24,0;27,0;22,3;78,4;83,9;72,4;1,3;944,2;
2022/04/07;1800;0,0;15,2;16,8;12,9;72,3;77,4;66,6;4,2;935,8;
2022/04/07;2100;0,0;24,5;26,4;21,8;67,6;73,1;62,0;1,7;944,5;
2022/04/08;0000;0,3;19,7;21,9;18,6;72,5;77,9;65,6;0,2;940,8;
2022/04/08;0300;0,1;18,7;20,7;17,4;77,7;83,3;72,3;2,3;936,8;
2022/04/08;0600;0,1;22,2;23,6;20,3;80,2;85,7;76,1;0,3;935,8;
2022/04/08;0900;0,2;22,8;25,9;21,1;85,4;90,4;80,1;0,6;941,3;
2022/04/08;1200;0,5;14,7;16,8;12,6;57,7;62,8;53,0;15,0;939,2;
2022/04/08;1500;0,2;21,6;23,3;19,6;76,9;81,7;72,0;2,0;943,2;
2022/04/08;1800;0,0;16,9;18,5;14,6;82,1;86,2;77,1;1,4;947,7;
2022/04/08;2100;0,1;25,5;27,7;23,7;77,6;83,1;73,0;1,6;944,9;
2022/04/09;0000;0,1;19,0;20,3;16,5;64,4;70,0;57,2;4,0;936,3;
2022/04/09;0300;0,6;21,1;22,6;19,7;63,6;69,1;59,1;2,6;938,9;
2022/04/09;0600;0,2;16,2;17,3;14,4;61,1;67,0;56,6;2,4;941,5;
2022/04/09;0900;0,1;20,0;22,2;17,7;77,1;82,0;70,8;0,5;941,5;
2022/04/09;1200;0,0;24,2;26,8;22,8;76,0;79,5;71,6;0,5;942,4;
2022/04/09;1500;0,1;19,5;22,2;17,2;60,5;66,2;56,8;8,7;940,0;
2022/04/09;1800;0,6;24,6;27,0;22,6;67,2;71,0;62,0;0,3;944,0;
2022/04/09;2100;0,1;28,2;30,0;25,8;76,1;80,6;70,4;4,2;935,9;
2022/04/10;0000;0,0;23,3;25,6;21,6;69,9;74,8;66,0;0,1;938,2;
2022/04/10;0300;0,2;20,3;21,7;18,7;67,9;73,0;64,1;6,0;946,0;
2022/04/10;0600;0,6;18,3;20,2;16,4;61,4;65,2;55,6;0,9;939,9;
2022/04/10;0900;0,5;24,3;26,7;22,1;79,5;84,6;76,0;0,6;933,3;
2022/04/10;1200;0,2;20,8;22,9;18,5;71,3;74,0;67,5;2,5;926,5;
2022/04/10;1500;0,1;22,2;25,1;20,1;70,4;73,6;65,7;0,9;931,8;
2022/04/10;1800;0,3;27,2;29,6;24,5;59,4;64,6;55,4;0,3;940,9;
2022/04/10;2100;0,2;22,9;24,3;20,8;72,8;77,1;68,1;1,2;931,8;
2022/04/11;0000;0,4;22,6;24,4;20,2;63,0;68,1;56,9;0,1;934,5;
2022/04/11;0300;0,5;20,5;21,8;18,1;71,6;77,8;65,8;3,4;938,7;
2022/04/11;0600;0,5;24,2;26,9;22,7;55,0;58,9;49,5;5,6;942,1;
2022/04/11;0900;0,2;20,3;22,2;18,7;69,1;73,4;62,5;5,6;946,6;
2022/04/11;1200;0,3;25,4;27,4;23,3;56,2;61,5;52,5;0,1;935,5;
2022/04/11;1500;0,1;23,4;25,9;21,8;70,9;74,7;67,1;1,9;941,6;
2022/04/11;1800;0,2;28,1;29,9;26,0;65,7;70,4;59,2;1,8;937,2;
2022/04/11;2100;0,2;30,9;32,7;28,7;79,1;85,0;76,9;2,6;941,7;
2022/04/12;0000;0,6;18,9;20,4;17,0;75,4;83,3;70,7;0,2;942,8;
2022/04/12;0300;0,0;17,4;18,6;15,6;73,6;78,5;68,5;1,2;938,6;
2022/04/12;0600;0,7;18,0;19,3;15,3;63,4;68,2;57,2;1,0;935,6;
2022/04/12;0900;0,4;26,7;28,8;24,7;68,7;74,5;63,5;0,3;924,0;
2022/04/12;1200;0,1;19,1;20,8;17,3;82,8;88,4;77,5;0,5;944,3;
2022/04/12;1500;0,7;24,0;25,3;21,3;63,1;68,5;55,4;5,0;937,9;
2022/04/12;1800;0,1;22,5;24,2;20,4;81,4;86,2;76,7;2,2;940,4;
2022/04/12;2100;0,1;19,8;21,7;18,2;58,6;61,4;54,1;2,0;941,1;
2022/04/13;0000;2,4;22,5;24,8;20,3;72,1;74,9;67,2;0,2;939,6;
2022/04/13;0300;0,1;23,6;26,3;21,7;67,2;72,3;62,2;5,6;942,2;
2022/04/13;0600;0,6;23,5;25,4;22,2;60,8;63,5;54,1;0,2;946,4;
2022/04/13;0900;0,1;25,1;27,0;22,6;77,2;80,7;73,0;0,6;942,7;
2022/04/13;1200;0,0;24,5;26,1;21,3;82,8;87,6;76,6;2,4;949,9;
2022/04/13;1500;0,3;23,2;24,8;21,0;83,4;88,4;78,2;8,4;938,5;
2022/04/13;1800;0,7;23,1;24,6;21,5;67,3;72,5;61,2;1,1;937,8;
2022/04/13;2100;0,3;23,8;26,4;21,9;72,8;77,2;67,2;0,6;926,0;
2022/04/14;0000;0,2;17,1;18,9;14,4;76,9;84,3;71,8;0,0;935,4;
2022/04/14;0300;0,0;21,4;22,8;18,8;75,9;79,7;71,6;1,8;942,0;
2022/04/14;0600;0,5;22,2;24,5;19,9;83,5;88,8;79,7;6,0;934,7;
2022/04/14;0900;0,4;25,8;28,6;23,8;73,1;78,2;68,4;1,6;932,5;
2022/04/14;1200;0,3;22,5;24,3;20,7;74,0;80,2;68,5;1,1;944,2;
2022/04/14;1500;0,1;21,5;23,2;19,7;76,9;79,9;71,4;1,7;941,4;
2022/04/14;1800;0,6;16,9;20,0;14,8;85,5;91,4;80,4;1,7;946,0;
2022/04/14;2100;0,5;23,4;25,9;20,8;72,6;77,0;67,1;0,4;936,3;
2022/04/15;0000;0,0;21,8;24,5;20,1;53,0;59,3;48,0;1,6;930,6;
2022/04/15;0300;0,2;19,5;21,8;17,6;67,3;70,6;60,5;1,9;939,7;
2022/04/15;0600;0,3;26,7;28,3;25,5;68,5;74,1;62,8;1,5;942,0;
2022/04/15;0900;1,4;21,1;23,0;19,5;72,3;78,4;65,9;0,4;938,5;
2022/04/15;1200;0,1;21,8;23,5;19,3;60,1;64,4;59,3;0,5;937,4;
2022/04/15;1500;1,1;18,1;19,5;15,5;63,8;67,0;59,8;1,0;934,9;
2022/04/15;1800;0,0;17,9;20,1;15,2;78,1;83,7;72,7;0,2;938,4;
2022/04/15;2100;0,0;26,3;28,5;24,7;68,8;73,1;63,9;0,5;946,1;
2022/04/16;0000;0,1;21,5;23,1;19,0;80,2;84,4;73,7;0,1;944,8;
2022/04/16;0300;0,0;20,3;22,9;18,9;66,1;70,0;62,1;1,4;944,3;
2022/04/16;0600;0,2;20,2;21,9;18,1;88,2;93,4;82,9;2,7;946,7;
2022/04/16;0900;0,1;20,7;22,5;18,9;69,1;73,9;63,7;1,5;937,9;
2022/04/16;1200;0,1;24,3;26,9;22,2;76,0;80,2;69,5;1,5;946,1;
2022/04/16;1500;0,2;24,2;27,1;21,4;80,7;86,2;75,0;1,4;934,6;
2022/04/16;1800;0,8;16,8;19,0;14,8;76,8;82,0;70,6;1,4;941,8;
2022/04/16;2100;0,0;21,1;22,9;18,5;75,0;81,0;68,7;0,5;937,4;
2022/04/17;0000;0,3;25,1;27,1;23,0;61,6;67,4;55,7;5,7;945,2;
2022/04/17;0300;0,1;21,9;24,6;19,5;59,9;64,8;54,6;1,7;936,5;
2022/04/17;0600;0,8;24,4;26,7;23,4;70,8;75,4;64,4;3,5;935,8;
2022/04/17;0900;0,4;24,4;26,9;22,6;80,4;85,0;74,1;3,3;953,0;
2022/04/17;1200;1,6;20,6;23,5;18,2;66,3;72,8;61,2;2,1;943,4;
2022/04/17;1500;0,4;20,8;22,3;19,2;66,9;72,4;62,2;0,8;936,0;
2022/04/17;1800;0,2;21,6;22,6;19,6;66,7;71,9;62,3;3,5;938,9;
2022/04/17;2100;0,0;21,1;23,3;18,9;66,9;71,9;62,2;3,4;944,2;
2022/04/18;0000;0,2;18,1;19,9;16,2;81,2;87,4;75,8;0,2;949,4;
2022/04/18;0300;0,3;21,6;23,7;19,5;63,2;67,4;59,0;5,7;938,5;
2022/04/18;0600;0,4;23,5;26,6;20,2;70,8;76,7;65,1;2,4;937,4;
