REGIAO: Sudeste;
UF: SP;
ESTACAO: A711;
NOME: SAO PAULO - MIRANTE;
CODIGO (WMO): A711;
LATITUDE: -23.496;
LONGITUDE: -46.62;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2022/03/13;0300;0,0;20,5;22,7;18,6;71,0;76,5;67,2;4,6;934,6;
2022/03/13;0600;0,0;20,1;22,4;17,6;83,7;88,3;79,3;1,5;944,8;
2022/03/13;0900;0,2;19,1;20,5;17,8;64,6;69,3;60,4;3,0;934,7;
2022/03/13;1200;0,1;23,0;25,2;21,3;59,6;64,0;54,2;8,0;934,9;
2022/03/13;1500;0,2;23,6;24,2;21,6;74,9;81,0;71,4;1,6;941,6;
2022/03/13;1800;0,3;22,0;23,5;19,2;75,4;82,4;68,6;0,6;941,5;
2022/03/13;2100;0,0;24,8;26,8;21,8;68,5;73,3;62,4;1,4;939,4;
2022/03/14;0000;0,1;19,6;21,0;17,8;62,8;66,7;58,1;2,3;941,8;
2022/03/14;0300;0,1;24,7;26,0;23,3;84,5;89,8;78,9;1,2;937,5;
2022/03/14;0600;0,4;20,6;23,1;18,8;86,1;90,7;82,8;2,2;936,0;
2022/03/14;0900;0,2;25,3;27,1;22,6;78,3;83,4;72,3;1,7;945,0;
2022/03/14;1200;1,1;17,0;18,6;14,6;65,7;70,1;60,7;0,3;949,9;
2022/03/14;1500;0,0;19,0;20,1;16,1;75,0;78,2;70,4;0,9;942,9;
2022/03/14;1800;0,2;22,4;25,5;20,5;65,2;70,1;60,8;0,6;939,4;
2022/03/14;2100;0,0;19,8;21,4;18,0;82,3;89,7;76,4;5,1;938,8;
2022/03/15;0000;0,0;18,9;20,8;16,0;75,2;81,0;70,7;0,9;941,8;
2022/03/15;0300;0,2;24,3;26,2;23,1;68,4;71,7;62,7;5,8;937,7;
2022/03/15;0600;0,3;26,8;29,1;24,1;75,6;79,7;71,8;3,9;934,5;
2022/03/15;0900;0,1;21,5;23,4;18,9;68,7;74,1;64,0;3,2;936,7;
2022/03/15;1200;0,4;24,5;27,2;22,2;65,5;69,2;57,8;3,2;950,7;
2022/03/15;1500;0,1;26,3;28,8;24,2;69,9;76,5;66,0;0,1;945,4;
2022/03/15;1800;0,4;16,6;18,0;14,6;83,0;88,1;78,2;0,9;942,2;
2022/03/15;2100;0,4;22,0;24,8;20,7;82,8;86,4;78,4;3,3;944,1;
2022/03/16;0000;0,3;21,3;23,9;18,9;81,1;86,0;75,4;1,7;937,5;
2022/03/16;0300;1,1;18,7;20,2;17,3;95,5;100,0;90,3;1,0;935,9;
2022/03/16;0600;0,0;17,2;19,3;14,9;64,4;69,3;58,6;2,0;940,8;
2022/03/16;0900;0,3;26,7;29,5;25,2;82,0;86,9;76,5;0,5;944,4;
2022/03/16;1200;0,6;26,0;28,1;23,8;77,7;82,5;72,6;3,0;937,5;
2022/03/16;1500;0,1;25,4;27,1;23,7;70,4;76,3;66,5;0,3;938,8;
2022/03/16;1800;0,6;19,8;21,8;18,6;75,1;81,0;71,3;1,5;933,1;
2022/03/16;2100;0,1;27,6;29,8;25,9;65,4;70,6;60,5;0,5;943,2;
2022/03/17;0000;0,4;22,8;24,5;20,9;77,3;80,6;72,1;2,1;940,5;
2022/03/17;0300;0,3;21,7;23,1;19,9;78,0;82,0;75,1;0,0;946,2;
2022/03/17;0600;0,8;21,2;23,7;19,7;69,8;74,3;64,4;1,8;938,9;
2022/03/17;0900;0,0;25,2;26,8;22,7;80,0;85,3;75,9;1,1;930,4;
2022/03/17;1200;0,5;20,4;23,5;18,5;58,6;63,0;52,6;0,0;941,2;
2022/03/17;1500;0,8;24,1;27,0;22,1;82,0;87,7;77,6;0,4;947,2;
2022/03/17;1800;0,1;22,7;25,4;20,8;55,3;58,1;49,8;1,2;942,6;
2022/03/17;2100;0,2;24,4;26,4;22,5;76,2;81,0;71,5;0,4;934,2;
2022/03/18;0000;0,5;19,6;22,4;17,6;61,4;66,7;56,5;3,4;936,3;
2022/03/18;0300;0,1;22,8;25,8;21,2;66,7;70,4;60,4;0,9;939,7;
2022/03/18;0600;0,4;19,3;21,9;17,2;68,4;72,7;63,4;0,9;940,8;
2022/03/18;0900;1,2;18,9;20,5;16,1;68,4;74,9;63,2;0,8;942,2;
2022/03/18;1200;1,0;20,4;22,8;19,0;64,0;69,4;59,3;1,5;939,8;
2022/03/18;1500;0,2;22,3;25,2;21,3;66,1;70,9;60,2;1,1;943,8;
2022/03/18;1800;0,2;22,3;24,7;20,6;74,9;80,3;70,0;1,5;939,8;
2022/03/18;2100;0,1;17,1;19,4;15,5;72,6;78,0;67,4;0,8;934,9;
2022/03/19;0000;0,2;21,7;24,4;19,8;78,8;81,9;73,3;2,3;939,1;
2022/03/19;0300;0,2;22,4;24,8;21,0;60,2;65,9;54,7;5,7;935,2;
2022/03/19;0600;0,4;19,3;20,9;17,4;92,8;98,0;88,6;0,4;939,6;
2022/03/19;0900;0,2;21,9;23,7;20,5;70,7;77,8;65,8;6,2;939,5;
2022/03/19;1200;0,1;19,4;21,2;17,7;76,7;81,1;72,9;6,1;945,7;
2022/03/19;1500;0,0;24,6;26,8;22,9;50,1;57,3;42,8;1,8;940,7;
2022/03/19;1800;0,4;15,1;17,0;14,1;76,3;81,6;72,1;2,2;940,1;
2022/03/19;2100;0,3;21,3;23,3;18,4;70,6;76,2;63,7;0,0;935,1;
2022/03/20;0000;0,2;13,2;15,2;10,9;63,2;68,7;56,9;0,8;941,9;
2022/03/20;0300;0,1;19,1;20,9;16,9;60,5;63,6;56,0;2,1;941,3;
2022/03/20;0600;0,0;19,3;21,7;17,9;62,3;68,7;57,7;5,7;934,2;
2022/03/20;0900;0,2;22,4;24,7;20,2;69,1;73,3;62,5;0,1;945,2;
2022/03/20;1200;0,1;19,5;21,6;17,4;72,7;79,1;67,0;0,8;941,4;
2022/03/20;1500;0,3;24,1;27,2;22,8;77,0;81,5;70,2;1,5;938,2;
2022/03/20;1800;0,5;23,5;25,1;21,8;62,4;66,7;58,1;0,1;952,1;
2022/03/20;2100;0,4;19,7;21,8;17,5;73,2;80,0;69,7;0,9;933,6;
2022/03/21;0000;0,5;23,6;26,6;22,6;74,9;80,4;71,5;3,2;936,8;
2022/03/21;0300;0,3;23,6;25,1;21,2;79,5;83,7;73,6;6,7;932,7;
2022/03/21;0600;0,3;20,9;22,7;18,1;49,4;56,0;45,7;2,2;942,0;
2022/03/21;0900;0,8;25,6;27,4;23,3;69,0;74,3;63,1;0,4;943,0;
2022/03/21;1200;0,2;20,8;22,9;18,9;64,9;70,9;58,6;1,8;945,4;
2022/03/21;1500;0,2;23,1;25,0;20,7;70,5;75,4;65,6;3,5;936,5;
2022/03/21;1800;0,1;24,4;27,2;22,8;90,0;95,1;84,6;2,6;936,0;
2022/03/21;2100;0,1;21,2;23,3;19,6;59,0;65,2;55,1;0,5;944,6;
2022/03/22;0000;0,2;21,5;24,6;19,4;72,1;77,0;68,0;5,8;947,0;
2022/03/22;0300;0,0;18,6;21,3;16,5;63,7;69,0;59,5;1,2;946,0;
2022/03/22;0600;0,1;20,3;21,9;17,5;61,0;65,9;55,7;1,0;950,5;
2022/03/22;0900;0,3;21,0;22,3;19,4;71,0;75,8;67,4;0,6;941,5;
2022/03/22;1200;0,1;23,2;25,0;19,6;65,5;70,4;58,9;2,6;941,9;
2022/03/22;1500;0,3;25,0;25,7;23,2;84,6;88,9;78,1;6,5;936,2;
2022/03/22;1800;0,9;19,8;20,9;17,4;65,3;72,3;60,6;0,9;936,2;
2022/03/22;2100;0,5;21,9;23,1;19,5;57,6;63,5;52,9;0,4;936,7;
2022/03/23;0000;0,5;23,3;25,1;21,7;60,4;63,1;54,2;1,7;945,0;
2022/03/23;0300;0,4;25,1;26,9;23,0;62,1;67,7;56,9;5,8;942,4;
2022/03/23;0600;0,1;21,7;24,3;20,0;62,4;68,9;56,9;1,2;937,9;
2022/03/23;0900;0,0;15,5;17,0;13,7;75,2;80,2;71,1;5,4;946,0;
2022/03/23;1200;0,1;18,8;19,8;16,4;66,4;72,1;62,2;0,8;940,9;
2022/03/23;1500;1,3;24,1;26,6;21,4;74,2;78,2;67,9;2,0;940,8;
2022/03/23;1800;0,4;24,7;26,5;22,6;71,1;75,0;67,9;1,1;938,6;
2022/03/23;2100;0,2;22,0;24,0;19,5;60,5;66,3;55,7;7,1;939,9;
2022/03/24;0000;0,4;22,9;24,6;20,3;70,9;76,9;65,4;2,6;941,3;
2022/03/24;0300;0,1;24,8;27,0;21,8;71,2;76,6;65,4;4,0;937,6;
2022/03/24;0600;0,2;20,7;22,5;19,8;73,4;78,4;68,3;6,9;943,6;
2022/03/24;0900;0,2;20,2;21,6;18,3;71,5;76,8;66,2;0,8;951,9;
2022/03/24;1200;0,1;20,8;23,1;18,6;68,1;72,0;63,6;1,1;944,9;
2022/03/24;1500;0,1;26,1;27,7;25,0;65,4;68,9;59,8;0,9;936,4;
2022/03/24;1800;1,9;17,8;20,2;16,2;68,7;73,8;64,8;1,6;932,3;
2022/03/24;2100;0,2;21,3;23,9;19,6;85,4;90,0;81,5;0,9;937,0;
2022/03/25;0000;0,3;21,1;22,7;18,3;65,4;71,2;60,5;4,2;942,6;
2022/03/25;0300;0,9;20,5;22,6;18,7;60,1;64,1;55,6;0,5;941,0;
2022/03/25;0600;0,0;23,7;26,2;20,9;64,7;71,1;60,9;6,3;940,3;
2022/03/25;0900;0,5;18,4;20,0;17,1;70,1;74,2;65,7;0,5;936,8;
2022/03/25;1200;0,1;25,5;26,9;23,5;72,4;77,4;65,3;1,2;937,0;
2022/03/25;1500;0,3;22,5;24,7;20,7;71,3;77,8;64,4;3,0;946,6;
2022/03/25;1800;0,2;21,5;23,5;19,0;77,2;82,7;71,1;0,7;933,6;
2022/03/25;2100;0,1;21,2;23,2;19,4;63,5;69,3;57,9;0,1;946,1;
2022/03/26;0000;0,1;29,9;31,7;28,7;76,9;82,9;70,8;2,7;943,4;
2022/03/26;0300;0,2;23,5;25,8;21,6;78,4;83,9;73,0;4,9;937,6;
2022/03/26;0600;0,2;22,8;24,8;20,4;71,3;75,4;65,3;0,0;944,2;
2022/03/26;0900;0,2;23,4;25,5;21,8;70,3;74,6;64,8;3,9;943,5;
2022/03/26;1200;0,4;23,5;25,3;22,1;65,1;70,7;60,4;0,1;932,2;
2022/03/26;1500;0,6;21,8;23,6;19,9;73,5;80,6;69,6;1,5;947,4;
2022/03/26;1800;0,2;23,2;25,2;21,0;58,4;62,9;53,2;0,4;935,6;
2022/03/26;2100;0,0;23,4;25,6;20,7;73,0;76,9;68,6;3,1;933,6;
2022/03/27;0000;0,7;22,1;24,0;20,7;72,5;78,4;68,2;0,8;936,3;
2022/03/27;0300;0,0;21,7;23,9;19,2;71,3;75,5;66,0;1,3;937,7;
2022/03/27;0600;0,1;19,4;21,7;17,3;67,0;71,2;60,8;5,1;942,5;
2022/03/27;0900;0,0;28,4;30,0;27,1;73,0;77,9;68,2;1,5;934,6;
2022/03/27;1200;0,0;19,1;20,8;17,9;77,6;82,5;72,7;4,3;946,4;
2022/03/27;1500;0,1;20,3;21,8;18,0;61,1;64,0;55,5;1,0;941,1;
2022/03/27;1800;0,5;23,6;25,4;21,2;74,4;78,6;70,7;3,8;941,6;
2022/03/27;2100;0,2;21,9;24,4;18,3;83,5;88,8;77,7;1,1;938,8;
2022/03/28;0000;0,3;19,9;21,2;17,4;89,1;94,6;84,3;3,8;933,5;
2022/03/28;0300;0,1;18,9;20,7;16,7;76,4;81,0;70,4;1,3;947,2;
2022/03/28;0600;0,7;24,2;27,1;22,4;83,4;87,8;78,5;4,2;946,2;
2022/03/28;0900;0,8;21,2;22,5;18,9;59,9;65,8;54,1;3,7;947,4;
2022/03/28;1200;1,0;19,3;20,9;17,3;66,6;70,0;61,9;1,6;941,0;
2022/03/28;1500;0,5;21,4;24,2;19,6;65,0;69,8;59,4;3,2;937,6;
2022/03/28;1800;0,2;20,1;21,9;17,2;71,0;73,4;66,7;6,2;940,0;
2022/03/28;2100;0,1;24,1;25,7;22,0;68,5;73,7;63,9;2,2;938,4;
2022/03/29;0000;0,3;20,2;23,0;17,9;77,0;82,0;71,9;0,2;941,3;
2022/03/29;0300;0,0;24,5;26,4;22,5;91,3;96,3;87,1;1,7;942,7;
2022/03/29;0600;0,1;23,3;25,8;21,6;80,1;84,5;75,9;4,8;940,7;
2022/03/29;0900;0,6;24,2;26,6;22,0;60,9;65,0;56,2;0,9;942,7;
2022/03/29;1200;0,1;27,7;29,2;25,7;74,7;80,5;69,5;1,3;938,0;
2022/03/29;1500;0,2;23,8;26,5;22,4;80,1;86,1;74,9;3,3;936,1;
2022/03/29;1800;0,0;23,4;25,0;22,1;75,4;80,8;69,9;2,8;934,6;
2022/03/29;2100;0,8;24,4;26,8;21,2;67,9;71,2;63,3;1,7;938,0;
2022/03/30;0000;0,6;20,4;22,9;18,4;53,0;58,0;48,6;1,6;934,1;
2022/03/30;0300;0,1;21,5;24,3;19,7;64,9;71,8;59,4;0,3;947,1;
2022/03/30;0600;0,8;19,0;21,3;17,3;62,8;67,9;57,5;0,6;947,8;
2022/03/30;0900;0,2;25,1;27,1;22,8;76,9;82,2;72,7;2,5;930,8;
2022/03/30;1200;0,3;23,4;25,0;21,5;63,6;67,6;58,3;6,2;940,5;
2022/03/30;1500;0,1;23,6;24,2;21,2;88,1;91,6;85,0;2,3;931,5;
2022/03/30;1800;0,4;22,6;24,8;20,7;66,2;70,9;62,5;2,3;941,0;
2022/03/30;2100;0,2;19,4;21,4;17,5;65,2;70,2;60,5;0,2;945,7;
2022/03/31;0000;0,2;19,4;21,4;17,3;67,9;73,8;61,2;1,3;939,8;
2022/03/31;0300;0,2;22,0;23,9;19,7;70,5;76,3;65,5;5,1;942,7;
2022/03/31;0600;0,1;24,3;26,5;22,2;64,4;68,6;59,0;4,4;943,6;
2022/03/31;0900;0,1;19,9;21,8;18,2;64,8;69,0;56,4;3,8;945,6;
2022/03/31;1200;0,5;18,6;19,8;16,7;77,4;81,3;71,8;4,5;953,3;
2022/03/31;1500;0,7;22,8;24,9;21,1;64,7;68,6;61,0;0,5;938,8;
2022/03/31;1800;0,5;23,6;24,7;21,7;63,7;69,5;59,1;5,2;944,2;
2022/03/31;2100;0,5;20,2;22,4;18,2;73,8;79,8;66,9;1,4;940,6;
2022/04/01;0000;0,1;20,0;22,2;18,3;68,9;73,2;63,2;1,2;933,7;
2022/04/01;0300;0,1;22,4;24,9;21,3;67,8;72,2;61,9;1,4;935,2;
2022/04/01;0600;0,4;25,6;27,1;23,0;70,4;74,5;64,8;1,8;942,8;
2022/04/01;0900;0,2;24,0;26,4;23,7;73,1;79,1;67,9;0,1;937,5;
2022/04/01;1200;1,3;21,6;23,7;19,6;75,1;78,8;69,3;0,1;946,3;
2022/04/01;1500;0,5;17,0;18,8;14,6;73,4;77,2;67,8;1,9;930,6;
2022/04/01;1800;0,6;21,9;24,3;19,7;64,0;68,4;59,3;1,1;947,4;
2022/04/01;2100;0,9;24,6;27,3;22,5;48,6;53,6;44,4;0,7;943,4;
2022/04/02;0000;0,3;22,2;23,9;20,6;66,1;71,5;59,7;1,5;943,2;
2022/04/02;0300;0,6;22,7;25,3;21,4;64,9;70,5;60,6;0,7;947,2;
2022/04/02;0600;0,1;22,3;25,3;19,9;74,7;79,3;70,3;0,1;940,4;
2022/04/02;0900;0,6;23,7;25,9;22,4;67,3;72,6;63,3;0,5;942,0;
2022/04/02;1200;1,5;21,3;23,3;19,2;74,2;80,1;70,4;1,1;955,6;
2022/04/02;1500;0,3;24,7;26,8;23,3;68,5;75,8;65,0;1,6;939,0;
2022/04/02;1800;0,3;21,4;23,7;18,9;75,6;80,9;69,2;3,2;948,7;
2022/04/02;2100;0,5;22,6;24,7;20,7;51,1;56,4;45,9;0,8;934,2;
2022/04/03;0000;0,3;18,0;20,0;15,6;61,3;66,4;55,9;4,3;942,4;
2022/04/03;0300;0,0;20,6;22,8;18,2;58,9;64,4;51,1;1,8;937,3;
2022/04/03;0600;0,0;25,7;28,0;23,7;76,5;82,4;72,7;0,2;942,3;
2022/04/03;0900;0,0;23,1;25,1;21,1;76,5;80,1;72,0;4,2;940,6;
2022/04/03;1200;0,6;20,4;22,4;18,6;78,5;83,5;71,8;1,4;942,8;
2022/04/03;1500;0,2;26,3;28,1;24,2;59,6;63,2;53,7;4,4;936,4;
2022/04/03;1800;0,0;24,7;27,1;23,9;67,7;71,7;65,8;0,2;936,6;
2022/04/03;2100;0,6;17,1;19,1;15,5;74,1;79,2;68,2;6,7;944,3;
2022/04/04;0000;0,1;24,5;26,7;22,7;66,1;70,4;61,3;7,8;944,4;
2022/04/04;0300;0,2;24,9;26,1;22,8;70,5;74,4;64,7;0,1;949,6;
2022/04/04;0600;0,8;23,6;26,8;21,2;64,7;68,9;59,7;1,2;940,0;
2022/04/04;0900;0,1;22,7;24,3;20,8;73,9;81,1;68,9;0,7;941,4;
2022/04/04;1200;0,8;23,5;25,7;22,2;59,1;65,1;54,9;2,5;940,8;
2022/04/04;1500;0,1;21,3;23,6;18,7;70,0;73,6;66,1;0,2;947,1;
2022/04/04;1800;0,2;19,7;22,2;18,4;60,0;65,4;55,7;3,5;935,5;
2022/04/04;2100;0,1;18,2;21,1;16,3;69,3;74,1;64,1;1,4;941,1;
2022/04/05;0000;0,1;24,2;26,1;21,7;83,1;88,1;77,9;1,1;947,2;
2022/04/05;0300;0,3;20,8;22,9;19,7;61,2;64,0;56,1;0,1;935,5;
2022/04/05;0600;0,2;17,4;19,1;15,3;71,0;73,8;65,6;0,3;941,0;
2022/04/05;0900;0,2;26,1;28,1;24,3;61,8;67,2;58,3;1,3;936,2;
2022/04/05;1200;0,0;24,8;26,4;23,0;62,5;68,5;57,9;1,5;950,0;
2022/04/05;1500;0,3;17,9;19,6;15,2;68,7;74,1;63,1;2,8;942,7;
2022/04/05;1800;0,1;16,2;18,6;14,4;74,0;77,8;68,2;0,4;944,3;
2022/04/05;2100;0,9;20,3;22,3;18,2;72,0;76,7;67,3;0,5;937,5;
2022/04/06;0000;0,1;24,6;26,7;22,1;76,0;81,7;71,5;1,4;932,4;
2022/04/06;0300;0,1;12,6;14,4;10,0;75,1;79,4;68,7;1,8;938,8;
2022/04/06;0600;0,5;22,1;23,6;20,2;55,5;59,8;49,6;3,3;939,4;
2022/04/06;0900;0,4;20,2;22,1;18,0;74,5;77,9;69,4;0,4;941,9;
2022/04/06;1200;0,0;18,7;20,9;18,1;65,7;70,0;59,4;5,8;938,3;
2022/04/06;1500;0,6;18,9;21,4;16,9;72,3;76,6;65,9;0,5;938,3;
2022/04/06;1800;0,4;23,5;26,7;20,9;71,9;75,9;68,0;1,4;946,8;
2022/04/06;2100;0,2;23,5;24,8;22,0;67,0;71,9;62,4;3,1;945,9;
2022/04/07;0000;0,0;20,6;22,4;18,8;73,1;77,8;67,0;1,0;940,0;
2022/04/07;0300;0,2;21,5;23,5;19,6;53,9;58,3;48,0;0,7;937,4;
2022/04/07;0600;0,2;24,7;27,5;22,3;78,3;84,1;73,1;0,3;943,4;
2022/04/07;0900;0,0;22,2;24,8;20,1;67,2;72,6;63,0;1,0;940,3;
2022/04/07;1200;0,0;24,2;25,7;22,1;67,0;72,3;62,0;3,2;937,0;
2022/04/07;1500;0,1;21,9;23,9;19,3;84,8;88,8;80,5;0,6;928,4;
2022/04/07;1800;0,2;15,6;16,8;13,7;65,8;70,4;61,7;1,7;939,8;
2022/04/07;2100;0,3;25,8;27,7;24,5;64,0;70,6;59,3;4,3;931,2;
2022/04/08;0000;0,0;20,2;22,3;17,5;75,7;80,5;69,5;0,3;947,6;
2022/04/08;0300;0,4;19,1;22,2;17,0;75,4;80,5;69,8;0,2;942,7;
2022/04/08;0600;0,1;25,4;27,1;22,9;58,4;64,1;50,6;1,8;944,4;
2022/04/08;0900;0,2;26,7;29,0;24,9;62,6;67,7;57,0;1,4;930,9;
2022/04/08;1200;0,0;25,0;27,4;22,5;59,3;65,3;51,9;3,3;939,3;
2022/04/08;1500;0,4;22,8;24,1;21,2;67,7;71,4;63,8;7,8;937,9;
2022/04/08;1800;0,5;23,7;25,0;21,7;57,3;62,2;50,9;1,7;940,1;
2022/04/08;2100;0,3;23,1;24,7;20,8;65,0;68,8;60,0;1,6;932,5;
2022/04/09;0000;0,3;21,1;23,0;18,8;74,8;79,9;71,4;2,4;933,9;
2022/04/09;0300;0,2;13,6;17,0;12,0;58,7;60,8;54,2;2,3;942,8;
2022/04/09;0600;0,4;16,5;18,7;14,4;64,4;69,1;59,2;3,5;941,3;
2022/04/09;0900;0,4;22,1;25,1;19,8;78,9;84,8;73,5;0,6;947,5;
2022/04/09;1200;0,8;18,1;20,1;17,1;59,9;64,5;53,1;1,0;947,5;
2022/04/09;1500;0,1;21,3;24,2;19,3;61,8;67,9;56,2;0,1;938,5;
2022/04/09;1800;0,1;19,1;21,6;17,7;52,7;58,9;46,8;4,7;943,4;
2022/04/09;2100;0,6;19,7;21,8;16,8;69,7;75,2;66,0;1,1;937,6;
2022/04/10;0000;1,3;28,2;30,4;27,1;60,6;66,8;56,3;0,8;943,9;
2022/04/10;0300;0,1;23,1;25,1;21,0;71,5;75,2;66,8;0,8;950,7;
2022/04/10;0600;0,0;20,6;23,5;19,1;66,1;70,1;61,6;0,3;938,6;
2022/04/10;0900;0,2;23,5;24,7;21,4;62,1;67,5;58,6;0,2;938,6;
2022/04/10;1200;0,0;26,7;29,0;24,4;69,4;74,2;64,5;0,8;936,3;
2022/04/10;1500;0,3;19,7;21,6;18,2;71,6;75,1;66,2;2,0;939,9;
2022/04/10;1800;0,2;18,8;20,8;16,6;65,1;69,2;59,9;5,9;939,1;
2022/04/10;2100;0,2;21,4;22,8;19,0;71,6;76,7;66,1;2,3;953,2;
2022/04/11;0000;0,8;20,1;22,5;18,2;71,1;76,9;65,6;2,1;945,5;
2022/04/11;0300;0,9;18,0;20,3;16,4;73,5;77,3;68,5;1,2;940,6;
2022/04/11;0600;0,1;21,1;23,0;19,1;64,7;69,2;59,0;2,8;943,4;
2022/04/11;0900;0,2;17,6;19,4;16,2;70,6;75,6;64,2;0,1;946,6;
2022/04/11;1200;0,1;19,4;21,1;18,2;74,5;78,8;70,2;0,4;935,5;
2022/04/11;1500;0,4;24,4;26,4;22,7;69,4;74,2;64,6;1,5;942,9;
2022/04/11;1800;0,0;19,1;21,9;16,9;69,3;73,4;64,9;1,6;939,5;
2022/04/11;2100;0,3;27,6;29,7;25,4;61,8;67,3;58,4;6,2;928,6;
2022/04/12;0000;0,1;26,1;27,2;23,7;68,2;73,9;64,6;1,7;946,9;
2022/04/12;0300;0,1;20,3;22,2;18,1;62,7;68,4;56,5;0,5;932,1;
2022/04/12;0600;0,3;18,9;20,9;16,7;63,2;69,8;58,2;0,0;940,7;
2022/04/12;0900;0,1;22,6;23,9;21,4;79,7;86,0;73,7;0,4;937,7;
2022/04/12;1200;0,0;15,8;17,6;13,9;68,7;73,0;63,5;0,3;945,1;
2022/04/12;1500;1,0;19,0;20,7;18,9;80,0;84,4;74,9;1,7;937,4;
2022/04/12;1800;0,3;20,0;22,2;18,9;75,7;79,8;70,1;1,4;944,4;
2022/04/12;2100;0,1;25,6;27,7;23,5;54,7;61,1;47,7;0,4;939,9;
2022/04/13;0000;0,1;21,4;23,0;19,3;77,6;82,5;72,1;3,9;948,1;
2022/04/13;0300;0,0;27,8;30,5;25,7;61,9;67,5;56,5;0,8;949,2;
2022/04/13;0600;1,7;27,5;29,4;25,5;64,9;70,1;59,9;1,3;940,2;
2022/04/13;0900;0,1;18,3;20,9;15,9;74,6;78,9;68,5;0,1;939,7;
2022/04/13;1200;0,0;21,6;23,0;19,2;71,3;77,2;66,9;4,2;942,0;
2022/04/13;1500;0,2;21,7;23,5;19,5;75,5;79,9;68,9;2,0;938,8;
2022/04/13;1800;0,3;21,0;22,0;19,0;79,7;83,7;74,1;0,2;944,3;
2022/04/13;2100;0,6;28,7;31,3;26,9;57,7;63,2;51,3;0,7;940,3;
2022/04/14;0000;0,1;21,5;23,4;19,3;76,0;79,9;72,7;0,6;949,8;
2022/04/14;0300;1,9;20,6;22,9;18,9;64,6;70,7;61,4;1,3;946,5;
2022/04/14;0600;0,1;25,2;27,9;23,6;57,8;61,1;52,8;6,8;935,4;
2022/04/14;0900;0,5;18,1;20,4;15,8;67,9;72,6;62,7;2,7;933,9;
2022/04/14;1200;0,0;26,0;27,1;23,7;74,7;81,3;69,9;0,1;939,0;
2022/04/14;1500;0,2;21,3;23,1;19,7;61,8;66,1;56,3;6,1;935,5;
2022/04/14;1800;0,1;23,6;26,0;21,7;79,4;85,6;75,6;0,2;945,1;
2022/04/14;2100;0,4;25,9;28,0;23,2;67,2;73,7;61,3;2,1;940,9;
2022/04/15;0000;0,4;20,7;22,4;18,4;68,5;73,5;61,9;0,6;941,4;
2022/04/15;0300;0,2;18,7;20,1;17,9;66,5;70,4;61,5;0,0;940,9;
2022/04/15;0600;0,6;16,9;17,9;14,6;66,7;70,8;62,0;2,1;939,9;
2022/04/15;0900;0,2;22,7;25,2;20,3;79,1;82,8;76,9;4,6;936,1;
2022/04/15;1200;0,1;25,8;27,2;24,2;73,4;78,6;68,2;0,2;948,3;
2022/04/15;1500;0,1;21,7;24,2;19,7;78,8;83,7;74,0;1,9;939,5;
2022/04/15;1800;0,1;20,7;23,0;18,8;63,7;68,6;58,0;2,4;948,5;
2022/04/15;2100;0,0;19,9;21,8;18,4;71,9;76,4;67,5;1,0;942,0;
2022/04/16;0000;0,1;20,5;22,8;19,1;72,5;76,4;67,0;2,6;935,6;
2022/04/16;0300;0,6;27,9;30,3;26,0;69,4;73,2;66,5;0,0;939,8;
2022/04/16;0600;0,1;20,5;22,8;18,5;67,2;71,8;63,9;0,7;943,7;
2022/04/16;0900;0,4;23,8;25,9;20,9;72,0;77,1;67,5;0,8;938,7;
2022/04/16;1200;0,0;23,4;25,3;21,5;80,2;85,9;76,0;0,3;932,7;
2022/04/16;1500;0,0;21,3;23,4;20,2;56,0;60,6;50,2;2,0;941,1;
2022/04/16;1800;0,5;24,8;27,2;21,9;68,9;75,1;64,3;0,3;939,0;
2022/04/16;2100;0,3;20,6;22,9;18,9;86,6;92,0;81,1;1,8;941,9;
2022/04/17;0000;0,0;25,2;27,9;23,2;78,8;84,1;72,6;0,2;940,6;
2022/04/17;0300;0,0;22,6;24,1;21,3;78,1;83,3;72,7;7,5;941,5;
2022/04/17;0600;0,8;19,7;21,1;17,2;73,9;80,2;70,0;1,6;949,0;
2022/04/17;0900;0,2;23,4;25,6;21,7;68,6;72,3;64,2;0,1;945,2;
2022/04/17;1200;0,1;20,5;22,6;18,8;72,9;78,3;68,5;0,7;943,5;
2022/04/17;1500;0,5;17,1;18,7;15,1;80,0;85,7;75,5;1,3;937,1;
2022/04/17;1800;0,2;18,4;19,8;16,4;73,4;77,5;67,6;5,2;937,8;
2022/04/17;2100;0,3;22,5;23,4;21,4;73,3;76,8;69,1;4,0;941,0;
2022/04/18;0000;0,0;21,7;23,7;19,9;70,1;75,0;64,2;1,3;944,3;
2022/04/18;0300;0,4;22,5;24,7;21,2;62,2;67,3;56,3;0,3;943,5;
