REGIAO: Sudeste;
UF: SP;
ESTACAO: A711;
NOME: SAO PAULO - MIRANTE;
CODIGO (WMO): A711;
LATITUDE: -23.496;
LONGITUDE: -46.62;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2023/03/13;0300;0,6;16,5;17,9;14,3;75,6;79,0;72,2;4,1;934,1;
2023/03/13;0600;0,0;25,1;27,2;22,4;69,7;74,5;64,0;0,2;947,9;
2023/03/13;0900;0,5;19,9;21,9;18,0;63,7;69,9;59,1;1,9;939,7;
2023/03/13;1200;0,3;26,2;27,7;23,8;71,6;76,9;67,7;3,2;936,2;
2023/03/13;1500;0,1;16,8;18,7;14,5;59,1;61,6;54,2;0,5;936,7;
2023/03/13;1800;0,3;22,3;23,7;19,3;73,9;80,0;68,6;0,6;939,5;
2023/03/13;2100;0,3;22,4;24,1;20,6;81,6;86,4;77,6;2,1;936,1;
2023/03/14;0000;0,1;23,3;25,5;20,7;70,0;74,4;67,3;0,1;946,1;
2023/03/14;0300;0,2;20,8;22,6;19,7;74,4;80,0;69,6;1,4;939,9;
2023/03/14;0600;0,2;22,7;24,1;21,5;76,1;82,9;69,6;4,5;934,0;
2023/03/14;0900;0,0;25,9;27,3;24,1;60,2;63,3;56,6;1,4;933,4;
2023/03/14;1200;0,4;27,9;29,4;26,6;83,5;90,1;79,2;2,1;933,2;
2023/03/14;1500;0,1;22,3;23,5;20,4;71,0;76,3;66,2;1,0;937,9;
2023/03/14;1800;0,9;25,7;28,6;23,1;78,6;84,1;73,2;0,1;946,8;
2023/03/14;2100;0,1;18,6;21,0;16,6;65,5;69,9;60,4;5,0;940,3;
2023/03/15;0000;0,1;22,0;24,4;20,3;74,0;80,0;68,2;1,7;938,7;
2023/03/15;0300;0,0;22,5;24,8;21,3;69,0;74,9;62,4;3,7;935,9;
2023/03/15;0600;0,1;19,1;21,0;15,5;80,5;86,8;76,1;7,0;941,5;
2023/03/15;0900;0,1;23,5;25,7;22,2;55,9;62,0;52,1;0,6;939,2;
2023/03/15;1200;0,9;20,5;22,1;17,9;74,7;79,7;70,0;2,0;932,4;
2023/03/15;1500;0,1;22,4;24,5;20,5;58,8;62,8;53,1;0,0;940,3;
2023/03/15;1800;0,2;22,6;24,3;20,1;67,4;71,3;62,1;0,4;943,4;
2023/03/15;2100;0,3;16,6;19,1;15,6;76,5;81,7;70,8;0,7;934,7;
2023/03/16;0000;0,5;17,4;19,6;14,8;68,9;73,8;64,5;0,1;945,4;
2023/03/16;0300;0,3;21,5;23,7;20,4;65,8;70,5;61,4;0,0;938,3;
2023/03/16;0600;0,7;18,9;21,3;17,2;89,4;96,3;84,3;0,5;938,4;
2023/03/16;0900;0,4;21,6;24,1;20,1;67,0;72,3;62,7;0,1;940,4;
2023/03/16;1200;0,2;20,4;22,8;18,6;75,7;79,8;71,5;1,8;937,1;
2023/03/16;1500;0,0;21,4;22,4;19,5;53,5;58,7;48,4;0,4;928,3;
2023/03/16;1800;0,9;20,7;22,2;18,5;60,4;66,0;54,3;0,5;937,2;
2023/03/16;2100;1,2;19,7;21,7;17,2;56,2;60,8;51,3;1,1;942,5;
2023/03/17;0000;0,6;22,5;24,4;20,2;69,9;75,1;64,9;0,8;946,4;
2023/03/17;0300;0,2;21,3;22,7;18,8;62,8;69,2;56,6;0,2;940,3;
2023/03/17;0600;0,1;21,5;23,3;18,7;73,7;79,4;70,0;2,5;939,0;
2023/03/17;0900;0,1;22,1;24,5;19,5;73,3;79,0;70,6;5,3;945,3;
2023/03/17;1200;0,4;22,9;25,0;20,6;61,8;66,6;57,8;3,5;937,7;
2023/03/17;1500;0,2;17,2;18,2;15,0;75,1;79,7;70,8;1,2;930,6;
2023/03/17;1800;0,2;20,9;23,1;18,6;62,8;67,4;56,4;0,1;942,0;
2023/03/17;2100;0,4;25,1;27,5;23,7;75,4;79,6;71,0;5,2;934,8;
2023/03/18;0000;0,6;22,4;24,3;19,4;81,9;86,3;78,1;0,5;939,4;
2023/03/18;0300;0,1;23,9;25,0;21,2;86,3;89,5;80,7;1,5;940,7;
2023/03/18;0600;0,2;16,0;18,0;14,3;65,2;70,5;59,0;0,3;936,0;
2023/03/18;0900;0,5;22,5;24,4;20,2;58,2;63,9;54,0;1,0;935,0;
2023/03/18;1200;0,3;22,5;24,6;20,0;47,1;50,8;42,3;4,2;941,5;
2023/03/18;1500;0,2;22,4;25,3;19,8;70,7;76,0;65,4;0,2;922,2;
2023/03/18;1800;0,1;24,9;27,1;22,6;62,7;67,3;59,5;3,4;935,2;
2023/03/18;2100;0,5;22,9;25,5;20,6;70,7;74,6;65,7;0,6;941,6;
2023/03/19;0000;0,1;19,0;20,4;17,4;64,8;70,2;58,5;3,1;936,1;
2023/03/19;0300;0,2;19,9;21,6;17,5;80,1;86,4;74,5;4,3;942,0;
2023/03/19;0600;0,3;21,8;23,9;20,1;75,2;79,3;70,4;2,0;941,7;
2023/03/19;0900;0,7;17,9;19,7;15,4;74,5;79,3;68,2;1,4;939,9;
2023/03/19;1200;0,5;22,5;24,6;21,0;65,2;70,2;57,6;4,8;935,7;
2023/03/19;1500;0,4;19,3;21,3;16,4;80,4;84,8;76,0;1,2;941,5;
2023/03/19;1800;0,7;23,5;24,9;21,7;73,6;79,2;68,5;0,9;947,2;
2023/03/19;2100;0,1;24,4;26,4;22,9;69,0;72,5;63,7;6,6;943,0;
2023/03/20;0000;0,2;24,5;27,1;22,4;78,8;83,3;73,8;2,8;944,0;
2023/03/20;0300;0,6;26,0;27,8;23,8;83,2;90,3;78,4;4,0;935,2;
2023/03/20;0600;0,3;25,1;26,5;22,7;67,0;72,0;61,9;1,6;951,5;
2023/03/20;0900;0,4;21,0;23,0;19,2;67,3;72,3;62,2;4,7;934,3;
2023/03/20;1200;0,0;21,5;23,1;19,0;76,9;81,7;72,5;1,7;939,1;
2023/03/20;1500;0,4;22,0;23,3;20,4;59,0;63,4;54,3;2,6;939,3;
2023/03/20;1800;0,5;24,2;25,3;22,1;65,4;69,5;59,7;0,1;941,4;
2023/03/20;2100;0,6;22,7;24,3;20,1;82,2;86,0;77,7;0,2;937,2;
2023/03/21;0000;0,4;21,3;23,4;19,8;81,7;87,9;77,4;0,9;938,2;
2023/03/21;0300;0,1;19,2;21,4;16,8;63,5;68,4;59,2;0,8;947,6;
2023/03/21;0600;0,4;22,1;23,9;19,8;74,4;77,0;68,0;2,4;943,4;
2023/03/21;0900;0,2;23,0;24,3;20,7;74,5;80,8;68,9;1,3;949,6;
2023/03/21;1200;0,8;18,8;20,5;16,4;68,3;75,7;63,2;2,3;940,4;
2023/03/21;1500;0,1;23,8;25,1;21,0;63,9;67,6;59,6;0,7;948,7;
2023/03/21;1800;0,0;17,9;19,4;16,1;65,4;71,2;60,7;0,0;935,5;
2023/03/21;2100;0,1;25,8;27,6;23,5;75,4;80,1;70,6;2,7;940,0;
2023/03/22;0000;0,5;20,9;23,6;18,8;79,9;83,7;73,2;2,7;935,6;
2023/03/22;0300;0,4;25,3;26,6;23,2;69,5;75,3;64,2;1,9;945,8;
2023/03/22;0600;1,2;22,5;24,1;20,2;62,1;67,8;55,7;0,6;934,3;
2023/03/22;0900;0,3;26,3;28,0;25,1;63,5;70,4;59,2;0,7;928,6;
2023/03/22;1200;0,2;24,6;26,4;22,3;74,3;78,9;68,1;0,1;934,1;
2023/03/22;1500;0,1;22,8;25,3;21,0;67,6;70,3;61,6;0,0;937,2;
2023/03/22;1800;0,6;19,7;21,4;18,5;67,9;71,7;63,3;0,4;942,0;
2023/03/22;2100;0,3;20,5;22,2;17,5;59,8;64,5;54,3;0,4;944,4;
2023/03/23;0000;0,1;20,8;23,5;18,6;71,9;78,6;66,9;0,9;936,6;
2023/03/23;0300;0,4;25,5;27,1;23,5;65,7;71,0;61,0;0,6;936,1;
2023/03/23;0600;0,1;21,6;24,0;20,0;74,8;78,9;71,6;4,8;938,9;
2023/03/23;0900;0,1;24,7;27,0;23,1;73,0;78,2;68,4;3,8;939,6;
2023/03/23;1200;0,0;19,7;21,8;18,3;68,5;73,9;63,4;0,2;938,6;
2023/03/23;1500;0,0;22,6;25,0;20,0;54,6;58,4;50,3;1,7;946,6;
2023/03/23;1800;0,1;20,4;22,2;18,5;68,7;73,4;63,4;1,7;944,6;
2023/03/23;2100;0,1;23,8;25,6;21,9;69,5;75,8;64,2;0,4;949,2;
2023/03/24;0000;0,8;22,1;23,7;20,2;64,5;70,8;59,2;0,6;933,4;
2023/03/24;0300;0,5;19,4;21,5;17,7;73,5;78,8;69,9;2,5;939,6;
2023/03/24;0600;0,0;20,8;22,9;19,0;69,9;74,9;64,2;1,9;937,4;
2023/03/24;0900;0,2;23,6;25,2;21,4;80,4;86,4;74,7;1,3;940,8;
2023/03/24;1200;0,2;21,2;22,7;19,6;60,0;67,0;54,8;0,0;936,3;
2023/03/24;1500;0,5;21,3;23,2;19,4;71,5;76,9;67,3;1,3;943,1;
2023/03/24;1800;0,3;20,9;23,4;18,7;75,4;81,9;71,9;0,2;948,9;
2023/03/24;2100;0,3;23,0;25,1;21,6;70,2;74,9;66,6;2,2;941,9;
2023/03/25;0000;0,1;19,1;21,1;17,4;81,1;86,9;74,7;6,0;933,9;
2023/03/25;0300;0,3;23,4;25,0;21,8;74,2;80,1;69,3;1,5;935,3;
2023/03/25;0600;0,1;21,1;23,0;19,1;65,7;71,1;59,8;1,1;948,6;
2023/03/25;0900;0,3;26,1;28,7;23,6;65,2;69,4;58,9;6,9;936,1;
2023/03/25;1200;0,0;16,1;18,3;13,9;86,7;90,8;82,1;0,8;943,9;
2023/03/25;1500;0,3;21,5;22,7;20,4;54,7;61,7;48,5;1,9;938,2;
2023/03/25;1800;0,5;18,2;19,3;16,4;70,6;73,6;67,1;2,9;945,7;
2023/03/25;2100;0,1;17,1;18,5;14,8;66,2;71,3;60,9;1,8;942,2;
2023/03/26;0000;0,4;19,0;21,4;17,2;89,4;95,2;84,1;0,0;935,9;
2023/03/26;0300;0,0;21,5;23,5;19,4;79,8;85,0;74,5;0,9;945,8;
2023/03/26;0600;0,4;22,1;23,6;20,7;67,1;72,4;60,8;0,9;931,8;
2023/03/26;0900;0,0;21,9;24,2;20,3;77,2;81,0;73,1;0,3;936,1;
2023/03/26;1200;0,1;25,4;27,8;23,3;75,9;81,5;70,7;6,6;937,0;
2023/03/26;1500;0,4;19,3;21,1;17,2;70,7;74,9;63,6;0,2;944,4;
2023/03/26;1800;1,1;20,5;23,8;18,9;68,0;72,5;63,0;4,3;938,5;
2023/03/26;2100;0,2;23,8;25,5;21,8;70,1;76,7;64,1;2,7;945,1;
2023/03/27;0000;0,3;23,0;24,9;20,7;84,0;86,8;78,0;2,0;933,3;
2023/03/27;0300;0,2;17,4;19,6;16,1;45,2;50,9;38,6;3,2;945,9;
2023/03/27;0600;0,2;21,5;23,1;20,0;72,4;78,0;68,7;0,5;946,7;
2023/03/27;0900;0,1;20,9;23,6;18,8;66,6;71,4;62,0;2,0;939,0;
2023/03/27;1200;0,5;19,1;20,8;17,2;64,8;69,9;59,6;2,1;943,6;
2023/03/27;1500;0,1;27,1;29,7;23,9;82,1;85,7;76,6;0,7;945,8;
2023/03/27;1800;0,1;20,4;22,5;17,7;82,9;87,5;78,6;2,7;932,3;
2023/03/27;2100;0,2;21,4;22,6;18,9;69,6;74,0;63,8;0,6;940,1;
2023/03/28;0000;0,1;17,8;19,9;15,6;82,8;87,9;78,7;0,4;942,6;
2023/03/28;0300;1,4;23,4;25,0;20,6;80,4;86,2;75,9;2,5;930,7;
2023/03/28;0600;0,4;19,2;21,3;17,6;69,8;74,6;64,7;0,9;947,4;
2023/03/28;0900;0,4;24,5;26,9;21,8;56,8;59,6;51,1;0,2;948,9;
2023/03/28;1200;0,1;20,6;22,7;18,4;81,0;87,3;75,9;0,2;939,3;
2023/03/28;1500;0,6;26,2;28,2;23,7;83,5;88,7;78,0;0,3;938,3;
2023/03/28;1800;0,3;23,8;26,2;21,6;59,4;65,3;52,8;0,0;939,9;
2023/03/28;2100;0,6;17,5;20,0;14,3;73,9;76,7;67,2;1,6;936,4;
2023/03/29;0000;0,5;25,7;28,0;23,4;74,1;78,2;69,8;2,7;938,3;
2023/03/29;0300;0,1;21,0;22,9;19,3;75,7;81,1;71,9;0,2;937,3;
2023/03/29;0600;0,0;19,1;21,0;17,9;67,3;73,0;62,0;0,1;936,3;
2023/03/29;0900;0,2;21,8;24,0;20,2;67,8;74,3;62,1;9,1;941,2;
2023/03/29;1200;0,3;25,1;26,5;23,0;63,5;67,5;58,6;1,0;940,6;
2023/03/29;1500;0,4;18,4;20,0;15,9;75,2;80,9;68,8;2,2;942,0;
2023/03/29;1800;0,5;25,5;27,9;23,8;63,2;67,8;58,5;7,3;940,5;
2023/03/29;2100;0,5;21,1;22,5;19,0;64,9;69,6;58,9;0,4;941,8;
2023/03/30;0000;0,2;22,0;23,7;20,7;73,0;78,1;69,9;5,9;943,9;
2023/03/30;0300;0,2;21,4;23,7;19,5;77,9;82,6;73,4;1,6;944,1;
2023/03/30;0600;0,7;22,0;24,3;19,3;79,2;86,0;73,0;1,1;934,1;
2023/03/30;0900;0,1;24,4;25,8;21,5;57,6;61,0;52,9;0,2;940,7;
2023/03/30;1200;0,3;20,9;22,4;18,7;88,3;92,9;83,3;0,9;936,9;
2023/03/30;1500;0,0;27,0;28,8;24,7;74,9;80,2;71,8;4,4;932,2;
2023/03/30;1800;0,2;24,7;26,9;22,9;84,4;90,6;79,5;0,3;945,4;
2023/03/30;2100;0,9;20,5;22,5;18,7;61,7;65,1;55,8;0,9;935,6;
2023/03/31;0000;0,2;27,6;29,4;24,4;55,7;62,7;49,8;0,3;945,1;
2023/03/31;0300;0,5;21,1;23,4;20,0;71,9;76,4;68,1;8,0;938,0;
2023/03/31;0600;0,4;20,4;22,3;18,1;63,9;68,1;59,5;0,9;942,6;
2023/03/31;0900;0,2;21,9;23,2;19,5;69,6;73,2;65,1;2,2;942,2;
2023/03/31;1200;0,1;22,9;24,6;20,7;76,4;81,0;72,0;4,4;941,6;
2023/03/31;1500;0,2;28,4;31,2;26,3;58,3;62,8;52,4;0,9;941,7;
2023/03/31;1800;0,2;24,6;26,4;22,9;70,3;74,0;66,0;1,1;946,9;
2023/03/31;2100;0,2;26,2;28,5;24,0;56,1;61,5;52,6;1,0;930,6;
2023/04/01;0000;0,2;19,2;21,4;17,5;68,0;73,5;65,5;0,2;934,6;
2023/04/01;0300;0,6;24,8;26,3;22,5;73,2;78,0;67,0;2,3;939,7;
2023/04/01;0600;0,3;22,2;24,2;20,3;74,5;80,1;70,1;2,0;937,2;
2023/04/01;0900;0,1;23,8;26,8;21,9;70,0;73,2;64,4;0,3;933,1;
2023/04/01;1200;0,5;19,3;22,1;17,5;77,2;81,0;72,8;5,7;934,8;
2023/04/01;1500;0,2;16,2;17,9;13,6;73,6;78,9;67,6;1,2;948,7;
2023/04/01;1800;0,3;20,2;23,3;18,2;72,4;77,1;66,9;6,9;939,8;
2023/04/01;2100;0,0;22,4;23,9;20,6;68,4;73,0;61,1;2,0;941,3;
2023/04/02;0000;0,3;19,6;21,5;18,1;59,9;63,7;53,2;0,6;942,2;
2023/04/02;0300;0,1;24,8;27,8;22,4;70,2;74,3;65,0;0,1;945,0;
2023/04/02;0600;0,2;24,7;25,9;22,1;69,4;76,0;63,5;2,2;944,8;
2023/04/02;0900;0,4;22,1;24,3;20,9;77,1;79,9;72,5;3,5;940,3;
2023/04/02;1200;0,1;23,1;24,6;21,0;75,8;80,2;71,8;1,4;935,0;
2023/04/02;1500;0,2;23,4;26,4;21,0;66,1;68,7;60,4;0,6;942,9;
2023/04/02;1800;0,2;20,5;24,2;19,4;79,3;84,6;73,0;0,6;944,5;
2023/04/02;2100;0,4;22,0;23,5;19,9;59,1;64,2;54,0;0,1;944,3;
2023/04/03;0000;0,2;26,9;28,1;24,6;70,3;74,1;65,3;2,0;947,2;
2023/04/03;0300;0,1;24,1;25,8;22,0;73,6;78,6;67,1;6,2;938,5;
2023/04/03;0600;0,1;25,6;27,4;23,8;73,2;78,7;67,4;0,6;948,5;
2023/04/03;0900;0,5;24,6;25,9;23,2;63,0;69,1;57,9;1,8;935,6;
2023/04/03;1200;0,1;25,0;27,4;23,9;66,3;71,9;62,4;3,3;938,9;
2023/04/03;1500;0,2;26,6;28,2;24,7;57,2;63,2;49,1;1,0;932,2;
2023/04/03;1800;0,2;19,6;21,5;17,0;65,6;70,0;62,5;2,9;934,6;
2023/04/03;2100;0,9;20,7;21,6;19,6;67,1;72,0;61,3;1,1;943,7;
2023/04/04;0000;0,8;21,1;22,6;18,7;52,2;56,7;48,3;3,7;945,4;
2023/04/04;0300;0,1;22,7;23,7;20,4;70,4;74,5;66,0;4,1;943,1;
2023/04/04;0600;0,3;23,6;25,2;20,7;86,7;90,3;80,3;2,8;926,7;
2023/04/04;0900;0,5;25,6;27,7;23,4;67,7;72,2;63,5;1,1;940,0;
2023/04/04;1200;0,1;25,4;27,3;23,7;74,8;81,3;71,6;0,6;952,6;
2023/04/04;1500;0,0;23,3;25,5;21,4;66,3;70,3;60,7;0,7;946,6;
2023/04/04;1800;0,0;12,9;14,7;11,3;65,0;69,9;60,4;0,2;940,8;
2023/04/04;2100;0,1;23,8;25,0;21,8;63,3;67,1;58,1;5,3;937,4;
2023/04/05;0000;0,8;25,1;26,8;22,9;68,8;73,3;63,3;0,2;941,1;
2023/04/05;0300;0,1;18,0;19,9;15,5;76,0;82,2;72,3;2,0;940,5;
2023/04/05;0600;0,1;22,3;24,8;20,7;69,4;71,5;65,7;2,7;943,6;
2023/04/05;0900;0,5;26,1;27,9;24,5;82,7;87,6;77,2;1,9;937,8;
2023/04/05;1200;0,2;18,8;21,1;16,3;61,4;66,4;57,1;0,8;943,3;
2023/04/05;1500;0,2;21,7;23,6;19,5;70,5;76,0;65,6;6,3;935,7;
2023/04/05;1800;0,1;25,0;27,4;23,5;82,9;87,8;79,0;0,1;944,7;
2023/04/05;2100;0,7;15,6;16,8;14,1;82,6;88,6;78,4;4,7;936,5;
2023/04/06;0000;0,3;24,7;26,8;22,8;65,1;69,6;60,4;1,7;944,5;
2023/04/06;0300;0,3;21,8;25,0;19,0;70,6;74,3;64,0;0,7;944,5;
2023/04/06;0600;0,4;29,8;32,2;28,0;76,8;82,2;72,7;6,5;948,5;
2023/04/06;0900;0,1;21,3;22,7;19,3;71,7;77,4;66,8;4,4;937,6;
2023/04/06;1200;0,1;14,3;15,4;12,4;69,2;74,6;65,9;0,1;941,5;
2023/04/06;1500;0,0;26,4;28,5;25,1;78,5;84,8;74,5;0,3;942,1;
2023/04/06;1800;0,2;29,1;31,8;27,4;85,7;90,6;80,1;1,7;947,0;
2023/04/06;2100;0,9;22,4;23,9;21,1;52,5;57,5;47,1;1,0;934,4;
2023/04/07;0000;0,1;19,6;21,6;17,6;51,2;54,5;44,9;0,1;939,5;
2023/04/07;0300;0,4;17,7;19,9;15,5;56,4;61,9;51,6;4,1;939,8;
2023/04/07;0600;0,3;23,1;24,9;20,9;71,2;77,0;67,0;6,9;938,9;
2023/04/07;0900;0,2;27,8;30,1;26,1;68,4;72,7;63,4;2,6;942,1;
2023/04/07;1200;0,3;21,7;23,7;19,4;64,8;68,9;60,1;1,5;932,4;
2023/04/07;1500;0,5;21,1;23,3;18,3;71,6;75,0;67,8;0,8;940,5;
2023/04/07;1800;1,1;20,8;22,5;18,8;73,5;78,5;68,9;0,2;933,1;
2023/04/07;2100;1,1;17,1;19,0;15,7;72,6;76,9;67,7;1,6;943,6;
2023/04/08;0000;0,5;22,9;24,6;21,2;82,1;87,8;77,6;1,1;941,0;
2023/04/08;0300;0,5;21,8;23,0;20,2;77,7;83,0;71,8;4,4;941,4;
2023/04/08;0600;0,0;23,5;26,2;21,6;65,9;72,0;60,5;6,9;932,1;
2023/04/08;0900;0,0;25,9;28,8;23,0;71,4;75,4;67,5;1,4;943,6;
2023/04/08;1200;0,2;21,4;23,2;19,7;69,9;74,7;64,2;1,6;932,5;
2023/04/08;1500;0,1;22,2;24,1;20,4;81,4;85,5;75,3;0,2;948,1;
2023/04/08;1800;0,2;23,5;25,2;21,2;78,4;84,4;72,9;1,1;945,8;
2023/04/08;2100;0,1;25,0;27,1;23,0;70,7;76,0;64,9;3,2;935,6;
2023/04/09;0000;0,4;19,0;20,6;17,1;71,0;79,7;66,0;2,3;933,0;
2023/04/09;0300;0,0;24,6;27,6;23,3;77,4;82,1;72,4;0,6;944,4;
2023/04/09;0600;0,3;19,6;22,3;17,2;54,0;61,0;47,7;0,8;929,4;
2023/04/09;0900;0,1;22,0;23,9;19,7;81,3;86,4;75,9;0,5;941,4;
2023/04/09;1200;0,0;27,5;29,2;25,1;60,7;64,9;55,6;1,8;929,4;
2023/04/09;1500;0,4;26,1;27,7;24,0;67,0;71,3;62,5;1,7;943,3;
2023/04/09;1800;0,4;19,5;21,3;17,7;83,3;87,2;76,2;0,1;938,4;
2023/04/09;2100;0,4;26,0;27,3;23,7;63,3;67,1;57,9;1,5;942,2;
2023/04/10;0000;0,0;26,1;27,7;23,5;64,5;69,9;60,5;1,6;948,5;
2023/04/10;0300;0,0;18,3;20,6;17,3;62,7;69,0;57,0;3,5;935,0;
2023/04/10;0600;0,7;18,6;20,7;17,7;65,9;72,9;61,6;0,8;941,4;
2023/04/10;0900;0,3;16,3;17,7;14,2;58,1;64,7;53,0;3,6;939,1;
2023/04/10;1200;0,0;23,9;25,0;21,7;71,8;76,4;68,1;4,3;943,6;
2023/04/10;1500;0,2;17,5;20,0;15,5;69,2;73,7;65,1;0,5;935,6;
2023/04/10;1800;0,2;18,6;20,6;17,2;69,8;75,0;65,2;1,7;938,8;
2023/04/10;2100;0,2;18,7;20,7;17,2;71,9;76,9;65,3;3,9;947,1;
2023/04/11;0000;0,5;22,4;24,4;21,0;76,9;83,4;71,5;0,2;932,4;
2023/04/11;0300;0,1;21,1;22,7;19,3;70,4;76,6;67,2;0,7;933,9;
2023/04/11;0600;0,5;21,8;24,1;19,8;63,1;68,7;56,5;0,9;941,7;
2023/04/11;0900;0,1;24,3;27,1;22,1;68,6;73,3;62,2;8,9;932,3;
2023/04/11;1200;0,2;21,7;24,0;19,3;52,8;57,8;48,4;3,6;940,9;
2023/04/11;1500;0,1;19,9;21,7;17,3;85,7;91,4;80,8;4,9;936,4;
2023/04/11;1800;0,0;19,8;21,5;16,7;81,0;87,2;76,0;0,7;941,0;
2023/04/11;2100;0,0;26,5;28,4;25,1;62,2;67,7;55,3;5,4;950,9;
2023/04/12;0000;0,1;25,4;27,6;22,6;71,8;77,6;63,7;0,1;936,5;
2023/04/12;0300;0,1;20,3;21,8;18,0;76,5;81,1;71,0;0,1;942,4;
2023/04/12;0600;0,6;24,8;26,5;22,8;72,8;77,3;68,5;0,2;944,8;
2023/04/12;0900;0,0;20,6;22,8;19,4;73,8;78,9;69,4;2,4;947,4;
2023/04/12;1200;0,0;20,8;22,4;19,0;66,6;70,7;61,8;1,2;947,3;
2023/04/12;1500;0,1;20,2;22,3;17,4;69,0;73,0;64,0;0,4;943,4;
2023/04/12;1800;0,0;21,9;24,0;20,3;58,5;62,9;53,3;8,9;945,1;
2023/04/12;2100;0,5;16,1;18,0;13,3;92,0;94,8;86,5;0,6;937,6;
2023/04/13;0000;0,2;20,8;23,7;18,8;74,4;79,2;67,4;0,4;935,9;
2023/04/13;0300;0,2;18,3;20,0;16,4;66,5;71,7;63,7;2,3;945,8;
2023/04/13;0600;0,2;24,3;26,4;23,3;62,7;66,3;58,0;2,0;937,3;
2023/04/13;0900;0,1;22,8;24,6;20,4;77,7;83,3;74,3;4,9;937,5;
2023/04/13;1200;0,5;21,0;22,5;18,8;77,8;83,1;73,8;2,8;942,3;
2023/04/13;1500;0,1;24,4;26,5;21,5;67,4;70,9;63,4;3,5;948,4;
2023/04/13;1800;0,1;23,8;25,5;22,5;75,2;80,9;69,8;0,7;941,0;
2023/04/13;2100;0,1;20,8;22,9;17,5;83,0;88,6;77,2;2,0;940,8;
2023/04/14;0000;0,2;23,1;25,0;21,0;73,7;77,5;70,0;0,0;936,7;
2023/04/14;0300;0,1;30,6;33,2;29,2;69,7;74,6;64,2;1,3;935,0;
2023/04/14;0600;0,0;20,6;22,2;18,7;82,4;88,2;77,9;0,9;943,5;
2023/04/14;0900;0,5;18,5;21,0;15,8;65,6;70,3;60,2;0,3;933,7;
2023/04/14;1200;0,2;18,1;19,7;16,1;59,4;66,2;55,2;5,3;937,8;
2023/04/14;1500;0,5;24,5;27,2;21,8;82,2;88,9;79,1;0,6;947,4;
2023/04/14;1800;0,5;21,7;23,6;19,3;71,3;75,5;65,0;5,6;940,3;
2023/04/14;2100;0,2;22,0;24,6;20,1;63,6;67,3;57,7;1,7;935,4;
2023/04/15;0000;0,3;24,1;25,2;22,3;68,4;72,1;62,9;1,2;935,3;
2023/04/15;0300;0,5;27,9;29,3;26,3;78,5;84,5;73,8;4,9;938,9;
2023/04/15;0600;0,4;20,0;21,7;17,5;79,9;86,1;74,0;3,0;931,5;
2023/04/15;0900;0,2;18,2;19,8;16,6;91,4;99,0;86,5;0,9;932,3;
2023/04/15;1200;0,2;24,4;26,7;22,2;61,4;66,6;54,8;1,1;937,6;
2023/04/15;1500;0,7;25,2;26,7;22,4;73,3;77,5;68,2;1,6;941,9;
2023/04/15;1800;0,6;23,5;24,3;21,2;66,2;71,5;60,8;0,0;935,5;
2023/04/15;2100;0,4;19,8;21,9;18,0;76,6;83,2;70,8;0,4;944,6;
2023/04/16;0000;0,1;27,8;29,3;26,5;73,9;81,6;70,4;0,8;939,1;
2023/04/16;0300;0,0;29,1;31,4;27,3;70,9;75,9;64,2;0,8;929,4;
2023/04/16;0600;0,3;22,8;25,1;20,7;67,4;73,7;62,6;10,0;945,8;
2023/04/16;0900;0,4;19,2;21,2;18,2;70,8;76,9;64,5;3,5;942,9;
2023/04/16;1200;0,3;25,9;29,0;24,0;61,5;65,6;57,6;1,5;943,7;
2023/04/16;1500;0,1;20,0;22,4;18,1;81,4;86,3;76,1;1,3;932,0;
2023/04/16;1800;0,2;21,6;23,2;18,7;77,2;81,9;72,2;1,7;941,2;
2023/04/16;2100;0,2;18,9;21,6;17,1;70,8;76,5;64,4;2,0;942,9;
2023/04/17;0000;0,7;22,6;24,6;21,5;65,5;70,7;63,6;0,1;934,1;
2023/04/17;0300;1,4;22,1;23,7;20,1;86,1;90,6;81,4;3,5;935,4;
2023/04/17;0600;0,0;27,4;29,2;25,0;67,0;72,1;61,1;3,4;935,4;
2023/04/17;0900;0,0;22,2;24,2;20,6;70,6;77,6;64,7;0,4;936,4;
2023/04/17;1200;0,1;24,3;26,7;22,8;70,1;75,0;65,5;2,0;930,7;
2023/04/17;1500;0,4;25,8;27,4;23,1;66,2;70,6;60,3;0,0;944,3;
2023/04/17;1800;0,1;21,1;23,6;19,3;77,3;82,3;71,9;1,6;938,4;
2023/04/17;2100;0,0;20,2;22,9;18,8;72,8;76,8;69,1;2,8;944,6;
2023/04/18;0000;0,2;20,9;22,9;18,4;58,7;64,4;52,8;3,4;936,1;
2023/04/18;0300;0,0;25,5;28,1;24,1;82,9;87,0;76,7;1,7;941,6;
